frame,speed_multiplier,requested_tiles,missing_tiles
351,0.1811125,0,0
352,0.1820889,0,0
353,0.18306805,0,0
354,0.18405001,0,0
355,0.18503472,0,0
356,0.18602222,0,0
357,0.18701248,0,0
358,0.18800557,0,0
359,0.18900137,0,0
360,0.19,0,0
361,0.1910014,0,0
362,0.19200556,0,0
363,0.1930125,0,0
364,0.19402222,0,0
365,0.19503473,0,0
366,0.19605,0,0
367,0.19706807,0,0
368,0.19808887,0,0
369,0.1991125,0,0
370,0.20013888,0,0
371,0.20116806,0,0
372,0.2022,0,0
373,0.20323473,0,0
374,0.20427221,0,0
375,0.2053125,0,0
376,0.20635557,0,0
377,0.2074014,0,0
378,0.20845002,0,0
379,0.20950139,0,0
380,0.21055557,0,0
381,0.2116125,0,0
382,0.21267223,4,4
383,0.21373472,9,9
384,0.21480002,6,5
385,0.21586806,10,9
386,0.2169389,6,6
387,0.21801248,9,7
388,0.2190889,11,5
389,0.22016804,12,3
390,0.22125,12,7
391,0.22233473,9,5
392,0.22342223,9,0
393,0.22451252,12,3
394,0.22560555,12,3
395,0.2267014,9,1
396,0.22779998,12,6
397,0.2289014,9,4
398,0.23000555,6,2
399,0.2311125,6,1
400,0.23222221,6,0
401,0.23333474,6,0
402,0.23444998,12,6
403,0.23556806,12,6
404,0.23668888,12,0
405,0.2378125,11,0
406,0.2389389,8,1
407,0.24006805,10,4
408,0.24120001,10,0
409,0.24233471,10,0
410,0.24347223,10,0
411,0.24461249,6,2
412,0.24575555,6,2
413,0.24690138,6,0
414,0.24805,6,0
415,0.24920137,8,2
416,0.25035557,10,4
417,0.25151247,9,1
418,0.25267223,10,2
419,0.2538347,10,1
420,0.255,10,1
421,0.25616807,10,1
422,0.25733888,10,0
423,0.2585125,10,0
424,0.25968888,10,0
425,0.26086804,10,0
426,0.26204997,10,0
427,0.2632347,10,0
428,0.26442218,9,0
429,0.26561248,7,2
430,0.26680553,7,2
431,0.26800138,7,0
432,0.26919997,8,2
433,0.27040136,8,0
434,0.27160552,6,2
435,0.2728125,6,2
436,0.27402222,6,0
437,0.2752347,6,0
438,0.27644998,7,1
439,0.27766803,7,0
440,0.27888888,7,0
441,0.28011248,7,0
442,0.2813389,7,0
443,0.28256804,7,0
444,0.2838,7,0
445,0.2850347,7,0
446,0.2862722,7,0
447,0.28751248,10,3
448,0.28875554,10,3
449,0.29000136,11,1
450,0.29125,11,1
451,0.2925014,12,1
452,0.29375553,12,0
453,0.2950125,12,0
454,0.29627222,12,0
455,0.2975347,13,1
456,0.29879996,10,2
457,0.30006805,11,2
458,0.30133888,11,0
459,0.3026125,11,0
460,0.30388886,11,0
461,0.30516803,12,1
462,0.30644998,12,0
463,0.3077347,12,0
464,0.3090222,12,0
465,0.31031248,12,0
466,0.31160554,12,0
467,0.31290138,12,0
468,0.3142,12,0
469,0.31550136,15,3
470,0.31680554,15,3
471,0.31811246,15,0
472,0.31942222,16,1
473,0.32073468,17,1
474,0.32204998,17,1
475,0.323368,17,0
476,0.32468888,17,0
477,0.32601246,17,0
478,0.32733887,17,0
479,0.32866803,17,0
480,0.32999998,17,0
481,0.33133468,18,1
482,0.33267227,18,1
483,0.3340125,18,0
484,0.33535555,18,0
485,0.33670133,15,1
486,0.33805004,15,0
487,0.3394014,15,0
488,0.34075552,15,0
489,0.34211245,15,0
490,0.34347224,15,0
491,0.3448347,15,0
492,0.34619996,14,1
493,0.347568,14,0
494,0.34893888,14,0
495,0.35031247,11,1
496,0.35168886,11,1
497,0.35306805,10,1
498,0.35445,10,0
499,0.35583472,10,0
500,0.3572222,10,0
501,0.3586125,10,0
502,0.36000556,10,0
503,0.36140135,10,0
504,0.36279994,10,0
505,0.36420143,10,0
506,0.36560553,10,0
507,0.36701247,10,0
508,0.36842218,10,0
509,0.36983472,10,0
510,0.37124997,10,0
511,0.37266803,10,0
512,0.3740889,10,0
513,0.37551248,10,0
514,0.37693888,10,0
515,0.37836802,10,0
516,0.37980002,10,0
517,0.38123474,10,0
518,0.3826722,10,0
519,0.38411245,10,0
520,0.38555557,10,0
521,0.38700137,10,0
522,0.38844997,13,0
523,0.38990134,13,0
524,0.39135557,13,0
525,0.3928125,15,0
526,0.39427218,15,0
527,0.39573473,15,0
528,0.3972,15,0
529,0.39866805,14,0
530,0.40013883,14,0
531,0.40161252,14,0
532,0.4030889,14,0
533,0.40456805,14,0
534,0.40604994,14,0
535,0.40753475,13,0
536,0.4090222,14,0
537,0.41051245,14,0
538,0.41200548,14,0
539,0.41350138,14,0
540,0.415,12,0
541,0.41650134,11,0
542,0.4180056,10,0
543,0.4195125,10,0
544,0.4210222,9,0
545,0.42253464,9,0
546,0.42405,9,0
547,0.42556807,9,0
548,0.42708886,9,0
549,0.42861247,8,0
550,0.43013892,7,1
551,0.43166804,7,0
552,0.43319997,7,0
553,0.43473467,7,0
554,0.43627223,12,5
555,0.43781248,12,0
556,0.43935552,12,0
557,0.4409014,12,0
558,0.44245002,12,0
559,0.44400138,12,0
560,0.4455555,11,0
561,0.44711253,12,4
562,0.4486722,10,4
563,0.4502347,10,0
564,0.45179996,10,0
565,0.45336807,10,0
566,0.45493886,10,0
567,0.45651248,11,2
568,0.45808882,9,2
569,0.45966807,9,1
570,0.46124998,9,1
571,0.4628347,9,0
572,0.46442226,6,0
573,0.4660125,6,0
574,0.46760553,6,0
575,0.46920133,4,0
576,0.4708,4,0
577,0.47240138,4,0
578,0.47400552,6,2
579,0.47561243,9,4
580,0.47722223,12,7
