case_id,lat,lon,alt,pitch,yaw,roll,rendered,hit,false_positives,false_negatives
2833,-60.501617,111.92767,5.7276917,-70.17131,108.69021,-168.77486,0,0,0,0
2834,30.785522,86.09094,7.2212753,69.55768,265.83145,157.57565,0,0,0,0
2835,-40.63967,19.303024,7.091435,33.59015,359.6415,70.43492,0,0,0,0
2836,-40.175934,-108.831055,7.067712,63.944794,132.25555,58.935104,0,0,0,0
2837,52.852005,130.1372,5.3455405,-62.340702,270.7896,117.794586,7,7,0,0
2838,-40.28162,-51.569702,8.758474,11.750458,149.46814,-133.89041,0,0,0,0
2839,-43.44461,0.7383423,5.6060767,-82.930115,5.2240157,-30.27678,0,0,0,0
2840,7.925148,-40.65387,2.6714168,14.246231,292.23453,-49.29802,0,0,0,0
2841,-11.331932,-132.68964,2.081253,-29.21634,253.70903,94.52051,2,2,0,0
2842,-25.826874,-13.814453,0.70298415,-84.01586,266.78265,-166.43729,0,0,0,0
2843,62.81859,148.11847,2.36036,-24.07257,1.0972031,-53.006737,2,2,0,0
2844,5.9825745,-173.61203,1.9096946,-89.47222,286.0642,84.43582,6,5,1,0
2845,71.34465,-53.83745,5.7749743,-15.059731,348.407,146.71472,0,0,0,0
2846,29.819374,140.88126,6.5187583,-45.437523,202.86742,-26.324814,7,6,1,0
2847,-53.99707,171.73325,5.0511804,-57.181606,277.4395,169.2915,0,0,0,0
2848,12.102783,-159.28033,3.77659,-9.9282,32.65654,50.40628,0,0,0,0
2849,-43.420692,74.22606,2.9715602,-53.354805,214.80927,50.013718,0,0,0,0
2850,-53.21464,166.41751,1.6039573,-40.73204,308.01257,-168.49203,0,0,0,0
2851,-19.631744,-177.41211,8.265693,54.593933,182.26392,-70.7375,0,0,0,0
2852,-61.276093,64.352875,8.526525,81.96365,76.55095,-44.210175,6,6,0,3
2853,-82.0099,-96.2281,7.4479246,-43.409454,290.16824,-0.9493561,0,0,0,0
2854,-55.43973,-45.383255,0.8495369,-69.92722,164.1904,-112.26031,0,0,0,0
2855,73.51488,78.57474,1.8211539,-56.17581,261.0271,-99.929146,14,13,1,0
2856,-34.66946,114.682526,0.5453897,-81.0724,335.64868,-14.783493,0,0,0,0
2857,19.361717,4.231781,1.3653795,-20.707123,159.92241,-51.372986,9,8,1,0
2858,-2.4784012,153.27063,1.8228459,60.099747,314.03967,-84.536446,2,2,0,0
2859,-51.057846,123.14523,9.729766,16.571762,278.73917,-177.17694,0,0,0,0
2860,-58.20635,18.783722,6.8466387,45.41275,311.4471,-106.18313,0,0,0,0
2861,62.51657,67.1199,7.0469794,78.99164,11.055624,147.38477,0,0,0,0
2862,51.08751,-163.31305,3.5762184,-83.16671,52.35,149.48413,8,8,0,0
2863,34.23207,-163.51816,9.788525,-83.58491,324.5726,-93.51063,4,4,0,0
2864,-7.664589,-79.79133,1.1923845,81.92905,41.774277,-127.2312,7,6,1,0
2865,-29.189102,103.454865,9.379867,81.79767,127.95655,-16.022034,3,2,1,0
2866,78.494125,-131.26352,1.0805668,19.5803,280.04636,-131.88559,1,0,1,0
2867,64.85788,-120.83022,3.7940555,14.721947,318.97202,-179.6743,0,0,0,0
2868,-59.880978,78.28345,3.8394887,-74.36692,356.02307,-92.65555,0,0,0,0
2869,-71.74417,-46.31848,8.842615,-75.90848,230.77802,-174.2552,0,0,0,0
2870,-21.80206,78.39984,5.283977,53.181107,260.67328,-132.5276,2,0,2,0
2871,-6.3823853,88.36902,8.3824625,-12.827171,83.26335,-41.204544,0,0,0,0
2872,-67.53642,79.90494,6.9106593,-72.8358,272.88577,147.45706,0,0,0,0
2873,-65.736496,-9.907089,5.157572,-32.82801,96.29633,89.879395,0,0,0,0
2874,-8.096893,-32.185593,8.795301,17.970497,159.37926,-171.72173,0,0,0,0
2875,-24.30722,146.48608,6.4941726,56.534424,331.7632,-61.008514,0,0,0,0
2876,56.683884,143.83774,5.390542,43.730286,180.5883,130.70789,0,0,0,0
2877,-35.981846,131.75204,1.5682013,18.15451,21.270815,67.10379,0,0,0,0
2878,-56.786198,72.8212,7.1927543,-4.01149,4.4012737,-64.84889,0,0,0,0
2879,-60.668125,2.3460083,9.463776,41.68303,266.38834,90.55786,0,0,0,0
2880,-33.44468,-162.48903,3.7468147,-51.556194,359.62466,97.933044,0,0,0,0
2881,54.4722,51.913895,9.741431,-62.880383,48.30298,97.83957,4,4,0,0
2882,16.911583,16.011673,5.9575,-26.55854,111.04898,-91.59427,14,11,3,0
2883,-67.840996,44.86409,9.734872,-7.1219864,53.764908,178.11179,0,0,0,0
2884,49.4037,-33.68483,8.176281,-84.09232,247.9913,81.250336,4,4,0,2
2885,-24.032665,-142.05289,5.294995,30.51136,114.19604,-99.11998,0,0,0,0
2886,18.85772,92.27466,3.0322547,79.41287,88.189186,128.3497,0,0,0,0
2887,53.107483,-50.78212,4.199915,73.28523,264.838,36.165573,0,0,0,0
2888,53.8201,75.39917,4.475966,-35.948746,248.92145,4.606247,4,4,0,0
2889,19.480629,163.75604,3.949774,-29.214241,40.81423,-105.438126,0,0,0,0
2890,6.520523,-93.156746,7.004874,-19.175598,27.2302,172.08014,7,7,0,0
2891,-30.02156,155.51898,8.1650505,46.750473,76.98091,-43.45166,0,0,0,0
2892,-61.999348,-156.03296,1.5392059,-47.783775,321.1196,76.82272,0,0,0,0
2893,9.495659,114.702576,8.307144,22.309227,88.44222,110.437195,0,0,0,0
2894,80.127716,-174.15837,0.9169503,-46.35322,273.60623,162.78052,13,12,1,0
2895,62.62436,-140.01501,9.93997,-8.177116,358.6045,108.328,0,0,0,0
2896,48.711487,52.074814,0.4767454,-84.50742,31.495768,37.14409,14,12,2,0
2897,-57.501488,-154.97205,5.25132,73.50702,271.64444,-60.554817,10,10,0,0
2898,14.443733,-160.66801,1.6974038,30.360725,140.76166,-108.48232,0,0,0,0
2899,-58.242256,158.61127,6.0527444,82.02844,116.26656,70.23311,5,5,0,0
2900,-49.121506,-120.07248,9.362829,-84.695465,70.399895,133.28384,0,0,0,0
2901,41.09896,167.77472,3.9766922,75.26167,237.62447,150.58423,0,0,0,0
2902,-78.827835,156.86136,5.2210784,-76.332054,246.63562,31.53862,0,0,0,0
2903,-46.615345,103.34299,7.089673,-27.606663,344.28134,-84.42523,0,0,0,0
2904,-12.197792,-100.32405,3.6062999,-53.75352,189.35628,-128.02829,0,0,0,0
2905,53.776535,-142.7915,4.640179,85.56143,67.08448,-17.916428,0,0,0,0
2906,71.98297,-64.491486,6.9923334,86.451996,192.64618,45.067383,0,0,0,0
2907,58.863327,70.746826,4.1601276,-47.782528,156.82878,-30.331573,17,16,1,0
2908,-38.002354,-40.286423,1.9466836,79.1689,41.297855,-57.999725,11,9,2,0
2909,10.251564,-116.25998,7.6385665,-79.601326,197.5845,105.07538,0,0,0,0
2910,52.1649,-99.56914,8.45364,-52.010742,225.17477,-17.398102,0,0,0,0
2911,0.5878067,-156.8171,5.986395,84.09784,322.56384,-40.244125,0,0,0,0
2912,36.659134,-118.52655,8.075293,-59.485687,43.300694,109.772095,3,1,2,0
2913,52.4814,-158.65312,3.510852,30.918388,109.401825,-60.233498,0,0,0,0
2914,-35.097157,-142.08871,8.919174,-13.590111,39.550617,54.711,0,0,0,0
2915,73.29642,42.476746,6.6185193,29.202026,161.72603,77.42694,0,0,0,0
2916,-52.249832,88.725006,7.881313,47.90323,101.81825,-72.65362,4,4,0,0
2917,21.281342,-112.504616,3.465589,6.816597,93.89048,124.11032,0,0,0,0
2918,-53.81989,100.90503,3.1334066,77.40875,126.53504,136.33112,10,10,0,0
2919,-48.994503,76.091034,3.7741487,-81.20842,45.748672,-6.45842,0,0,0,0
2920,-73.28174,9.371002,2.3229012,-38.02991,160.41582,92.98602,0,0,0,0
2921,-11.429146,-84.43742,0.5332303,-74.01125,344.34048,54.9787,7,6,1,0
2922,30.305847,-132.91344,4.454702,59.2063,261.3059,-76.43679,0,0,0,0
2923,-10.432068,155.79752,7.8033767,-68.00452,139.36833,145.65158,0,0,0,0
2924,-66.16524,9.744385,5.9232783,-85.55085,50.004894,144.20438,0,0,0,0
2925,35.24463,-80.24205,1.3434715,50.428223,249.33727,-138.16614,0,0,0,0
2926,26.067352,49.3965,3.6639097,-6.240402,174.94193,102.96976,10,10,0,0
2927,74.85672,-171.15102,1.2785871,19.833595,65.23417,-102.07749,0,0,0,0
2928,-77.84026,21.405106,0.89182067,-27.489521,81.57752,43.312134,0,0,0,0
2929,-45.331352,112.54544,8.5275955,-51.62528,48.621048,-27.099777,0,0,0,0
2930,83.5074,79.08844,3.3979583,-55.776783,248.40706,-146.62857,12,11,1,0
2931,-73.4264,-138.34906,9.209297,-44.509903,211.0173,133.5556,0,0,0,0
2932,-57.868225,-99.562904,6.870157,-20.654121,221.44069,-104.53573,0,0,0,0
2933,71.801315,74.5652,3.7458165,-77.28727,171.4462,73.83626,10,10,0,0
2934,81.326614,141.27579,8.208448,-11.339836,69.03491,40.144165,0,0,0,0
2935,7.6826706,-84.06631,9.882004,70.83688,359.02023,-160.29042,0,0,0,0
2936,-83.21715,79.245056,6.3032603,-88.99519,8.950694,-40.79315,0,0,0,0
2937,-52.060455,177.05557,1.3396211,65.61995,57.440647,-21.093582,13,12,1,0
2938,44.91078,82.97876,0.24525039,-69.99716,249.51309,-137.9841,15,15,0,0
2939,-20.531082,-62.575928,6.325022,-20.792946,318.2861,4.9225616,0,0,0,0
2940,-62.42182,-9.14859,5.4355416,-70.51968,296.74756,-130.4761,0,0,0,0
2941,71.08981,-123.2251,2.6091163,-0.53427124,59.96521,-105.34699,0,0,0,0
2942,64.983246,53.671173,0.5650905,-37.736046,309.3676,-89.63647,11,9,2,0
2943,-27.778126,-142.9826,8.398334,-35.58168,39.20826,69.03398,0,0,0,0
2944,60.881027,25.693024,0.93194556,-47.954956,333.48932,-46.61563,10,10,0,0
2945,71.964325,83.42343,0.7153696,23.959496,311.973,76.06799,0,0,0,0
2946,56.88217,-1.6727295,6.0651517,-47.002518,178.94717,121.009705,4,4,0,0
2947,81.54414,124.44931,5.50843,-3.9535522,290.63943,-114.393616,0,0,0,0
2948,-54.957405,-179.0817,2.1240408,-3.1629562,269.08652,-42.211105,8,8,0,0
2949,-74.397964,-120.434814,6.207755,69.549225,154.36877,-124.73505,8,7,1,0
2950,40.462982,162.96875,2.0416644,42.009613,285.90765,178.5198,0,0,0,0
2951,-39.714928,-165.53236,9.948152,-29.051308,299.50128,-3.1526947,0,0,0,0
2952,28.116829,82.1839,8.881117,44.69583,82.43647,-129.68324,0,0,0,0
2953,58.614777,-166.95021,3.176295,57.069794,286.86838,142.65094,0,0,0,0
2954,-79.37435,92.71149,0.37350073,36.31964,224.19647,-147.0013,19,19,0,0
2955,36.09929,5.5043488,0.86154,-78.96274,272.89362,-138.96878,13,13,0,0
2956,-3.7997131,17.95166,5.106278,-42.751747,331.65768,-47.827286,0,0,0,0
2957,22.058395,21.934433,6.029006,43.641586,81.35796,-19.401749,0,0,0,0
2958,-41.532997,82.31247,3.3307676,-58.62903,325.5368,-10.612244,0,0,0,0
2959,-65.3697,130.84729,8.833673,7.302704,162.70386,152.42136,0,0,0,0
2960,-17.603027,106.28546,7.8575325,-8.755531,46.82422,-16.266113,0,0,0,0
2961,-20.071274,-28.0943,6.894242,-25.181274,137.75357,89.616516,0,0,0,0
2962,63.058167,39.216705,3.0084016,8.491974,13.412213,-170.73842,0,0,0,0
2963,58.319122,-117.68776,1.1055142,-59.91261,72.71645,133.69159,10,9,1,0
2964,76.40816,114.14813,2.0938919,-70.85617,45.200127,-117.40338,13,13,0,0
2965,83.28284,146.20142,3.6480355,-57.012344,2.3603623,107.02435,8,8,0,0
2966,-56.153187,79.104065,6.384762,-61.393013,139.55081,25.125,0,0,0,0
2967,30.837845,-153.58543,7.413754,-14.39106,148.22214,-179.15169,0,0,0,0
2968,14.747299,-70.80174,1.0464624,65.95088,148.97374,-105.8766,0,0,0,0
2969,-60.01501,-51.967453,8.566444,52.015533,48.732025,18.121384,11,11,0,0
2970,-46.315426,-26.063889,6.0052247,-57.80275,302.90973,-172.79016,0,0,0,0
2971,-42.85178,-146.95871,6.4556537,-41.266354,308.12738,100.65231,0,0,0,0
2972,71.57977,-35.91284,2.2145383,-87.698715,25.492083,-5.510315,12,11,1,0
2973,50.07782,155.50513,7.6028976,68.14865,321.03015,-120.13996,0,0,0,0
2974,72.47934,-27.496948,6.290775,55.511795,151.15948,-37.22809,0,0,0,0
2975,79.18527,-63.37709,2.9788907,-18.000076,179.56377,80.54065,3,0,3,0
2976,-79.8122,53.25566,8.986695,13.797714,49.995262,-53.769203,0,0,0,0
2977,-63.22159,69.04204,0.29053083,-62.839108,299.88367,17.017456,0,0,0,0
2978,-78.527374,113.47058,5.4716043,53.028458,344.66837,47.887802,8,8,0,0
2979,17.165878,-30.194824,5.4964013,-49.108265,314.99738,-48.95146,0,0,0,0
2980,55.060287,82.23105,7.8868876,46.595825,30.85081,6.2888184,0,0,0,0
2981,-56.900658,171.30493,0.26953888,87.75218,310.7481,-109.13262,13,12,1,0
2982,-21.8581,-169.0732,3.1457002,-43.835304,302.98676,-108.24826,7,7,0,0
2983,-23.477608,129.62115,4.6262217,45.36206,11.838029,0.73117065,0,0,0,0
2984,-5.392395,-170.57614,1.445536,29.240189,117.28808,126.55939,0,0,0,0
2985,64.09485,-140.38385,6.439515,81.1969,254.76503,-39.64801,0,0,0,0
2986,81.72795,12.42897,3.4624426,58.238678,293.83157,13.472565,0,0,0,0
2987,10.461182,36.162857,2.0563383,-52.393723,14.548919,103.58569,0,0,0,0
2988,64.501526,-179.57513,6.6956263,-29.24974,289.63263,166.93869,9,9,0,0
2989,64.73187,-29.119492,4.736796,-72.757706,342.12146,55.753784,7,7,0,0
2990,-10.612801,-50.449493,3.9311967,-74.31989,304.5706,-68.6295,0,0,0,0
2991,58.1463,163.75336,0.13452463,6.085663,19.255735,38.97296,0,0,0,0
2992,-38.36002,-45.19815,9.293801,-65.043755,232.04054,40.870255,0,0,0,0
2993,33.386177,19.007233,0.5368049,-73.743,227.90921,24.867508,15,11,4,0
2994,-57.03093,-19.072205,9.854906,-24.508797,16.206833,-15.225906,0,0,0,0
2995,78.507996,124.61856,2.0831895,25.800789,340.85617,-75.96047,0,0,0,0
2996,48.73697,-134.60345,3.2664564,-18.914894,307.7329,153.39182,16,13,3,0
2997,10.963417,-135.1682,1.6813961,-62.370583,150.48415,131.67197,0,0,0,0
2998,56.418335,107.80713,4.3886886,48.957626,239.863,-151.68297,0,0,0,0
2999,-60.32365,-54.940964,2.8392181,4.814972,182.62927,38.639435,0,0,0,0
3000,-60.462658,-69.87855,6.3808284,-19.40355,36.730087,-28.317673,0,0,0,0
3001,55.64528,58.537888,2.131198,54.416138,112.3258,127.50189,0,0,0,0
3002,53.8024,-17.908524,4.2234273,21.609451,55.76572,-141.2649,1,0,1,0
3003,84.0399,14.121933,0.51881814,-62.972294,68.344765,42.756134,10,9,1,0
3004,-15.343285,56.256775,1.1410949,30.268501,196.08614,128.10858,14,11,3,0
3005,63.260513,134.57913,6.242957,-15.759605,343.39655,-125.28007,0,0,0,0
3006,37.96376,-93.11254,0.89436644,-70.56796,94.730064,114.162994,13,11,2,0
3007,78.92917,64.77287,8.50736,-58.801888,156.87254,106.42432,10,9,1,0
3008,48.04625,-162.75272,1.4094654,21.534027,262.62317,135.77234,8,7,1,0
3009,23.281067,-100.89892,3.6718826,16.44056,167.00105,82.888336,0,0,0,0
3010,79.79724,-30.447815,7.714704,-28.672993,82.143845,-134.0688,3,3,0,0
3011,-17.074715,67.567825,8.174229,-3.781639,199.29193,-7.8481293,5,5,0,0
3012,-5.9174805,81.999115,4.6522756,-13.933723,198.16579,-3.4429321,11,9,2,0
3013,30.443184,109.86307,4.898988,-24.531525,308.14566,-82.558975,0,0,0,0
3014,-11.847603,-172.75989,2.3341858,27.823212,4.4519715,82.862854,0,0,0,0
3015,-62.206383,156.82495,2.212655,2.637123,58.501102,49.841644,0,0,0,0
3016,15.2823715,-43.323227,9.811079,-42.385113,97.275345,-58.325157,0,0,0,0
3017,51.993454,28.660065,7.383437,-59.462013,4.397709,120.855316,0,0,0,0
3018,-59.63919,-135.05005,4.9227,-43.962395,218.14088,-171.92929,0,0,0,0
3019,26.042305,-50.70352,8.604568,-9.567001,71.32645,164.21344,10,9,1,0
3020,-49.357243,178.99991,0.7987463,70.09187,217.48444,104.71323,17,16,1,0
3021,-39.44001,126.24457,2.3398874,31.523315,79.24501,126.32391,0,0,0,0
3022,-66.61151,126.07153,1.9788685,-59.113766,141.2229,128.2539,0,0,0,0
3023,54.10588,135.3406,5.2104387,-66.96205,173.13197,-105.27422,6,6,0,3
3024,-25.394436,25.040176,5.6205516,-8.092453,312.0312,127.18219,0,0,0,0
3025,2.648407,-140.25159,2.140832,-18.892464,97.955124,-36.07335,0,0,0,0
3026,-74.38683,-104.567375,5.7636437,2.5451355,207.2206,-144.50513,0,0,0,0
3027,-58.84614,-137.4066,4.9841204,67.61076,304.92868,167.99783,11,9,2,0
3028,-63.35253,28.51828,1.1202724,36.556427,65.093735,136.56085,12,12,0,0
3029,2.7630005,-117.3952,8.3439455,-66.819016,45.934746,119.30252,0,0,0,0
3030,-10.773308,94.84592,9.358901,-79.83868,241.65115,-178.44379,0,0,0,0
3031,33.524345,-7.859436,1.8126943,-78.43956,302.98383,42.73137,10,10,0,0
3032,71.49478,-67.39943,3.3512797,-10.546791,269.52444,-143.15546,0,0,0,0
3033,23.15284,46.97,0.34442645,-52.51029,49.589165,64.82141,11,10,1,0
3034,-36.737694,-148.8442,7.3510313,-68.18634,21.010786,-35.322357,0,0,0,0
3035,-15.217377,-12.810577,6.9813123,5.319702,350.93048,67.13243,0,0,0,0
3036,19.96331,174.19623,3.5726335,-28.9813,67.08438,171.59152,0,0,0,0
3037,-70.8172,38.645355,4.6523423,10.533936,299.68155,143.2561,0,0,0,0
3038,-32.752945,-163.21468,2.1395366,50.72386,214.25906,68.87271,8,8,0,0
3039,-58.595284,-45.75923,6.263043,51.368362,194.37679,-11.166611,0,0,0,0
3040,70.42316,60.753815,9.870175,-83.98426,331.17776,-60.530098,7,7,0,0
3041,70.32973,124.49902,4.7949715,12.716438,97.1923,-36.045914,0,0,0,0
3042,75.479095,142.78299,5.870623,-22.282623,106.80332,55.72583,0,0,0,0
3043,-45.913963,-83.23931,7.6337123,-80.49321,358.01538,177.31479,0,0,0,0
3044,30.888603,-160.44151,4.402625,9.135132,232.08612,-57.69541,0,0,0,0
3045,16.80349,-147.61197,1.8441491,51.74106,341.6786,151.50934,6,4,2,0
3046,1.9300232,-115.63038,7.995793,-30.06562,26.983015,-151.3109,5,3,2,0
3047,-5.3250656,-78.64746,9.611748,-71.62063,325.2327,-81.17285,0,0,0,0
3048,-18.267067,179.5286,6.2726693,-83.168365,304.70294,-74.37594,0,0,0,0
3049,-58.206936,103.58002,5.5686088,-17.738945,102.13356,-113.06563,0,0,0,0
3050,-14.22773,-21.014618,8.455443,-34.20935,195.05412,-110.12089,0,0,0,0
3051,68.73131,-103.57132,0.2230266,73.247894,160.21838,143.8129,0,0,0,0
3052,19.028297,145.51273,0.02305905,55.40982,138.76779,-108.29271,12,9,3,0
3053,59.337677,-142.32495,6.211328,11.777626,230.34575,-38.667953,0,0,0,0
3054,-12.468582,96.83649,6.487455,26.18856,314.6735,149.3739,0,0,0,0
3055,83.710205,-16.617523,6.5907125,-69.98497,172.57478,146.82822,13,13,0,0
3056,8.510513,145.08643,9.757703,35.360077,51.600872,-114.86938,0,0,0,0
3057,-12.177155,-89.972275,6.89187,2.7882767,336.7585,-177.93265,11,9,2,0
3058,-84.13649,-136.05789,5.0607867,-68.022,266.8832,147.00986,0,0,0,0
3059,-17.229591,-99.73985,5.150104,-34.502224,64.42612,178.965,0,0,0,0
3060,30.16896,127.84927,8.887761,41.944504,263.33728,70.81464,0,0,0,0
3061,79.1015,-138.33116,6.63373,1.185318,288.82935,131.43945,0,0,0,0
3062,34.95746,-2.318634,0.9340711,-82.332726,106.595,-13.321503,18,16,2,0
3063,-25.79198,-142.06744,2.4884791,-66.04917,80.02798,-167.22745,0,0,0,0
3064,-16.538574,-122.77842,5.5027385,-67.96712,94.66145,24.571014,0,0,0,0
3065,-46.759922,-98.272644,4.0166774,10.904251,111.88929,37.85338,0,0,0,0
3066,22.56234,134.84006,0.33920816,21.384102,81.574615,-116.87663,0,0,0,0
3067,6.515068,148.76718,6.809934,-60.159885,197.87671,139.67963,4,3,1,0
3068,53.153854,-45.25862,3.366576,7.188591,67.04153,116.149445,8,8,0,0
3069,18.88961,-177.64778,1.4540993,-85.17776,92.50232,-40.50795,4,4,0,0
3070,78.639755,-167.8424,0.28995723,31.086502,313.92615,-18.763,0,0,0,0
3071,19.06311,127.79999,0.02523289,26.866142,245.3187,19.91632,19,15,4,0
3072,-4.2146606,56.86122,8.538749,43.00453,65.46367,-55.215546,0,0,0,0
3073,29.281807,-53.865685,0.09534481,81.906525,4.3246307,160.4881,0,0,0,0
3074,4.6411896,-140.6261,5.515532,27.02378,144.07646,107.857666,0,0,0,0
3075,-51.588196,-173.5928,0.4666463,-86.7625,215.65988,44.93576,0,0,0,0
3076,-33.242157,-175.75491,1.6203597,-5.3108826,43.66654,-52.75766,0,0,0,0
3077,-56.149837,6.0282745,5.3530693,-39.387108,336.46414,159.59576,0,0,0,0
3078,-6.5896835,-175.22375,1.0191939,80.44742,17.259573,176.0664,8,7,1,0
3079,0.24250793,-121.52269,6.227799,-46.805737,67.77497,-167.66388,0,0,0,0
3080,-1.9489136,-56.43473,5.6252275,38.90216,31.875565,58.367996,7,6,1,0
3081,35.47606,-62.22563,3.0555758,58.534058,124.339775,51.36258,0,0,0,0
3082,69.71037,53.246155,0.26184633,8.572029,152.50096,161.98367,19,15,4,0
3083,-3.08313,119.082886,9.12851,84.78143,88.216934,-126.71751,0,0,0,0
3084,-3.4375763,-58.200768,9.4759865,-48.159172,167.0374,104.131805,0,0,0,0
3085,73.35985,64.820404,6.224163,-71.70183,23.040876,139.80164,8,8,0,0
3086,51.376526,156.80627,8.970627,85.78633,314.102,14.066467,0,0,0,0
3087,10.660461,95.652405,9.304642,3.872383,15.826333,-127.57124,0,0,0,0
3088,-76.928375,-126.973526,7.125179,-16.42443,25.554234,127.17651,0,0,0,0
3089,-38.48309,-44.25641,2.4754653,79.71721,183.18657,-35.43692,6,5,1,0
3090,31.093132,57.66719,4.5725055,11.113998,325.62433,-145.09497,0,0,0,0
3091,72.37131,51.642273,0.42293787,24.442291,168.8407,80.339386,7,7,0,0
3092,-18.169235,137.72543,2.3013463,-11.36393,138.51823,-75.13592,0,0,0,0
3093,-37.101162,-85.82763,2.048797,78.185394,129.28514,-40.393814,9,7,2,0
3094,18.796173,-136.22559,1.2528706,-88.075294,246.3742,115.519806,6,6,0,0
3095,-23.946468,-137.29153,5.5208693,-74.9084,254.50394,-141.5886,0,0,0,0
3096,-29.220955,154.5704,8.880126,52.847183,289.44583,-40.177353,4,4,0,0
3097,-0.8605652,61.20836,6.4584975,29.32772,280.59338,-15.628815,0,0,0,0
3098,-65.29946,36.855118,0.6391297,-36.10502,210.38687,162.15823,0,0,0,0
3099,28.875916,-114.62133,3.47148,-78.1806,181.1756,-43.703766,0,0,0,0
3100,2.3826523,-155.27176,6.880344,-83.58511,354.51224,42.993286,0,0,0,0
3101,65.92586,-109.65182,7.7712755,49.898285,74.47608,127.45117,0,0,0,0
3102,-47.04758,52.96518,8.1093,67.21918,287.911,95.5918,3,3,0,0
3103,26.855522,118.22397,6.0732274,-12.953072,352.94046,-138.17844,0,0,0,0
3104,45.099594,-31.34459,4.0851073,73.262146,85.285645,109.17691,0,0,0,0
3105,63.99472,94.905365,8.508549,64.92879,252.26521,-177.23611,0,0,0,0
3106,5.9065933,-124.46411,4.725604,-60.929565,9.392984,-37.087357,0,0,0,0
3107,26.16626,-164.46922,5.7648287,34.89096,6.717615,-56.586807,0,0,0,0
3108,-14.530479,-124.60515,3.2879,46.614944,353.9617,-154.91876,9,9,0,0
3109,65.75314,-172.0678,2.1737947,-68.87304,307.61948,-41.77632,14,14,0,0
3110,-20.971169,-79.079056,4.79306,-17.688454,71.961334,-18.169312,2,1,1,0
3111,20.072502,-146.52728,3.9651031,72.68727,71.87014,105.01697,0,0,0,0
3112,40.828636,-135.62729,5.1636753,-39.16182,101.0979,49.867584,0,0,0,0
3113,-2.4751205,-165.35837,4.404886,66.52498,97.38355,56.91339,0,0,0,0
3114,-83.57681,-123.556725,9.043079,50.455963,108.41108,-22.529648,1,1,0,0
3115,51.487656,-131.21748,0.03781679,-41.235916,112.314255,-6.479309,26,23,3,0
3116,-7.35054,-120.30461,6.7649508,9.521599,145.84792,-31.802292,0,0,0,0
3117,-72.57858,-62.670906,4.7514415,66.377945,214.94757,-109.24389,7,7,0,0
3118,66.984375,-29.058105,3.442059,68.87872,78.68813,-168.33252,0,0,0,0
3119,81.15781,-130.07617,0.8815252,26.465462,151.12881,38.675797,0,0,0,0
3120,-39.494297,-63.053703,5.6429,-20.184273,178.69598,-44.219223,0,0,0,0
3121,-61.161964,-127.20555,9.077165,-14.687721,46.106476,126.687225,0,0,0,0
3122,-78.824905,17.818832,3.6249735,-7.722641,243.87366,-135.23372,0,0,0,0
3123,-48.529766,-139.23683,1.144418,54.424805,177.66463,85.5195,12,11,1,0
3124,-3.3378448,122.48279,9.593448,-86.98216,96.69128,117.420166,0,0,0,0
3125,-70.425064,-117.736176,2.587193,-34.27581,347.4193,-154.67383,0,0,0,0
3126,-21.57162,-169.414,4.9539714,-1.6171646,82.66844,69.916046,0,0,0,0
3127,-44.11294,56.741745,4.0641623,3.0882187,217.15387,-60.703606,0,0,0,0
3128,31.28946,165.23297,2.0283654,-78.59215,281.1823,-42.43959,11,11,0,0
3129,16.58332,-26.188538,3.4804344,12.428093,267.06863,-67.85168,0,0,0,0
3130,-44.825035,-69.08802,8.201967,17.920525,110.37728,-0.13179016,0,0,0,0
3131,-25.996174,113.54733,2.932746,-2.511963,242.8194,22.88063,9,8,1,0
3132,-1.6960144,20.992706,2.97136,61.334305,98.05124,123.333954,6,6,0,0
3133,16.336487,17.281693,7.226917,-86.44497,328.22003,101.15689,0,0,0,0
3134,63.49559,29.169037,0.8612376,40.82112,120.39333,26.273026,0,0,0,0
3135,62.23311,-91.71382,3.1863232,-83.733826,290.48422,-13.302475,11,11,0,0
3136,-28.167301,29.222351,5.679172,82.55028,20.448341,120.108215,1,1,0,0
3137,40.825897,-48.289368,1.4701316,27.701187,214.88126,-8.94519,0,0,0,0
3138,-79.60163,-42.520096,4.0770106,-61.318447,328.18256,11.476685,0,0,0,0
3139,-49.886925,73.15488,5.1200557,26.947632,55.680775,-48.854446,0,0,0,0
3140,-26.697048,-77.65628,8.887669,-46.20067,174.0263,-80.46776,0,0,0,0
3141,-0.8176575,105.24826,1.5543729,57.326218,0.26176172,13.916595,0,0,0,0
3142,17.721123,175.26465,5.2060633,63.475983,17.76798,72.8179,0,0,0,0
3143,-7.7589035,121.61221,7.227958,-32.536133,133.26038,61.518204,0,0,0,0
3144,-40.842636,-72.463104,4.682936,84.65141,344.67462,60.08374,8,8,0,0
3145,44.921936,-172.4198,6.6770854,-51.598217,137.63206,156.3602,0,0,0,0
3146,-27.341259,47.28763,6.000315,-77.48332,170.71419,-160.57494,0,0,0,0
3147,5.8323593,-72.948975,0.16774225,33.926315,219.50255,155.4259,0,0,0,0
3148,-10.806328,1.0371552,1.9973737,-16.41114,8.75405,-119.88407,0,0,0,0
3149,-71.182686,-165.15048,6.6662087,36.309914,213.68304,-26.781067,5,5,0,0
3150,18.915504,14.204254,6.4154205,-30.335007,357.6116,161.51294,0,0,0,0
